-730.000000,-730.000000,-730.000000,-730.000000,-730.000000,-730.000000,-730.000000,-730.000000,-0.000000,-730.000000,-730.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,1.000000,-1.000000,-1.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,-1.000000,1.000000,1.000000,730.000000,0.000000,-0.000000,0.000000,-0.000000
-730.000000,-739.620000,-730.120000,-730.120000,-730.120000,-730.000000,-730.000000,-730.000000,0.000000,-730.000000,-730.000000,-0.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,1.000000,-1.000000,-1.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,9.620000,-9.620000,1.000000,1.000000,1.000000,1.000000,-0.120000,-0.000000,0.000000,-0.000000,0.000000,-1.000000,1.000000,1.000000,730.000000,-0.000000,0.000000,-0.000000,0.000000
-730.000000,-730.120000,-730.120000,-730.120000,-730.120000,-730.000000,-730.000000,-730.000000,-0.000000,-730.000000,-730.000000,0.000000,-0.000000,0.000000,-1.000000,-1.000000,-1.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,1.000000,-1.000000,-1.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.120000,-0.120000,-0.000000,1.000000,1.000000,1.000000,-0.120000,0.000000,-0.000000,0.000000,-0.000000,-1.000000,1.000000,1.000000,730.000000,0.000000,-0.000000,0.000000,-0.000000
-730.000000,-730.120000,-730.120000,-730.120000,-730.120000,-730.000000,-730.000000,-730.000000,0.000000,-730.000000,-730.000000,-0.000000,0.000000,-0.000000,0.000000,-1.000000,-1.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,1.000000,-1.000000,-1.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.120000,-0.120000,0.000000,-0.000000,1.000000,1.000000,-0.120000,-0.000000,0.000000,-0.000000,0.000000,-1.000000,1.000000,1.000000,730.000000,-0.000000,0.000000,-0.000000,0.000000
-730.000000,-730.120000,-730.120000,-730.120000,-730.120000,-730.000000,-730.000000,-730.000000,-0.000000,-730.000000,-730.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-1.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,1.000000,-1.000000,-1.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.120000,-0.120000,-0.000000,0.000000,-0.000000,1.000000,-0.120000,0.000000,-0.000000,0.000000,-0.000000,-1.000000,1.000000,1.000000,730.000000,0.000000,-0.000000,0.000000,-0.000000
-730.000000,-730.000000,-730.000000,-730.000000,-730.000000,-730.000000,-730.000000,-730.000000,0.000000,-730.000000,-730.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,-1.000000,-0.000000,0.000000,-0.000000,1.000000,-1.000000,-1.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,1.000000,0.000000,-0.000000,0.000000,-1.000000,1.000000,1.000000,730.000000,-0.000000,0.000000,-0.000000,0.000000
-730.000000,-730.000000,-730.000000,-730.000000,-730.000000,-730.000000,-730.000000,-730.000000,-0.000000,-730.000000,-730.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-1.000000,0.000000,1.000000,-1.000000,-1.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,1.000000,-0.000000,-1.000000,1.000000,1.000000,730.000000,0.000000,-0.000000,0.000000,-0.000000
-730.000000,-730.000000,-730.000000,-730.000000,-730.000000,-730.000000,-730.000000,-730.000000,0.000000,-730.000000,-730.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-1.000000,-1.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,1.000000,1.000000,730.000000,-0.000000,0.000000,-0.000000,0.000000
-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-1.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,1.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000
-730.000000,-730.000000,-730.000000,-730.000000,-730.000000,-730.000000,-730.000000,-730.000000,0.000000,-730.000002,-730.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,1.000000,-1.000000,-1.000000,-0.000000,-1.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-1.000000,1.000000,1.000000,730.000002,1.000000,-0.000002,-0.000000,0.000000
